0.33812,0.40988,0.41191,0.42748,0.46442,0.53438,0.64424,0.80828,0.97241,1.00000
0.34182,0.44005,0.44257,0.44809,0.46725,0.50919,0.58216,0.70958,0.90382,0.99994
0.34654,0.40206,0.40349,0.41462,0.44144,0.49281,0.57599,0.71353,0.91006,0.99995
0.06826,0.37261,0.44785,0.46363,0.46509,0.46755,0.48252,0.53124,0.67653,0.98599
0.23042,0.43256,0.45564,0.45694,0.45966,0.47346,0.50749,0.58429,0.75841,0.99533
0.32556,0.43672,0.43887,0.45323,0.49193,0.56851,0.68923,0.85860,0.98942,1.00000
0.01135,0.09302,0.24876,0.43990,0.62215,0.77538,0.87860,0.94495,0.98228,0.99798
0.00008,0.00065,0.00198,0.00452,0.00914,0.01838,0.03663,0.07992,0.21044,0.68409
0.17308,0.29696,0.38083,0.44790,0.50705,0.56599,0.62313,0.68563,0.76052,0.86503
0.02595,0.15179,0.33153,0.51245,0.66677,0.79207,0.87881,0.93891,0.97706,0.99652
0.00108,0.00837,0.02474,0.05400,0.10262,0.18641,0.31463,0.50804,0.75630,0.96039
0.21379,0.65352,0.84173,0.91945,0.95646,0.97689,0.98786,0.99431,0.99797,0.99971
0.02213,0.13000,0.29094,0.46344,0.62045,0.75574,0.85414,0.92496,0.97130,0.99555
0.00344,0.01653,0.03774,0.06823,0.11113,0.17593,0.26715,0.40495,0.61355,0.88546
0.04978,0.10721,0.15767,0.20611,0.25576,0.31266,0.37582,0.45507,0.56556,0.74899
0.02764,0.22737,0.50693,0.72101,0.85063,0.92619,0.96510,0.98582,0.99590,0.99960
0.18242,0.45848,0.63351,0.74521,0.82113,0.87813,0.91876,0.95034,0.97504,0.99330
0.09058,0.21244,0.31496,0.40513,0.48816,0.57185,0.65162,0.73479,0.82525,0.92748
0.03533,0.19703,0.40446,0.58982,0.73228,0.83878,0.90822,0.95445,0.98305,0.99743
0.00026,0.00291,0.01045,0.02653,0.05786,0.12157,0.23772,0.44588,0.74441,0.96990
0.23193,0.46726,0.60815,0.70267,0.77215,0.82934,0.87450,0.91387,0.94943,0.98199
0.04173,0.21165,0.41544,0.59286,0.72921,0.83278,0.90206,0.94968,0.98037,0.99676
0.00140,0.00754,0.01840,0.03519,0.06063,0.10249,0.16808,0.28220,0.49246,0.83995
0.00384,0.02515,0.06666,0.13136,0.22339,0.35365,0.51000,0.68787,0.85915,0.97612
0.00009,0.00087,0.00296,0.00731,0.01577,0.03369,0.07053,0.15825,0.39174,0.86536
0.00399,0.01366,0.02619,0.04202,0.06254,0.09211,0.13368,0.20107,0.32834,0.62825
0.01627,0.04567,0.07793,0.11389,0.15546,0.20863,0.27409,0.36473,0.50347,0.74585
0.19009,0.47073,0.64469,0.75420,0.82799,0.88306,0.92216,0.95246,0.97612,0.99358
0.00320,0.02216,0.06063,0.12245,0.21272,0.34350,0.50328,0.68657,0.86182,0.97781
0.01130,0.07195,0.17764,0.31487,0.46747,0.62640,0.76205,0.87202,0.94996,0.99229
