0.83299,0.40607
1.80610,0.93571
0.81008,1.28005
1.87792,1.23788
1.23262,0.97443
1.41762,-1.21739
1.64886,-0.41685
1.27763,-1.39347
0.94520,0.13908
0.78158,0.88843
0.62111,-1.34657
1.60766,-0.93400
1.16196,-0.40357
0.73746,-0.76713
1.81991,0.88526
0.91113,-0.44372
1.12135,0.41663
0.94412,-0.01975
1.44318,0.25050
1.36976,1.31790
1.39989,1.33062
0.89873,-1.16492
0.92703,1.03066
0.88038,-0.46192
0.99135,-1.19752
0.71625,-0.34977
0.74842,0.03106
1.94590,1.38331
1.94034,-0.38546
0.78262,-1.46289
0.53646,1.07912
0.80683,-1.16667
1.54977,-0.06498
1.66927,1.04994
0.53440,0.04421
1.36649,-0.16018
0.50246,0.90143
1.27321,-1.43883
1.45969,0.21786
1.97844,-0.26585
0.88865,1.45541
1.70375,0.90420
1.80572,-1.33811
1.88412,-0.92857
0.50332,-0.14274
1.20423,0.60883
1.97220,-0.50386
1.09842,-0.42005
1.72060,1.26441
1.31968,1.36089
1.65628,-0.27694
1.22740,1.19571
0.54367,-0.50924
0.62979,-1.25178
0.66718,0.08015
0.87687,0.48253
1.94737,1.17895
1.44765,1.39547
1.72499,0.80980
1.34912,0.77730
