0.00081,0.00399,0.00936,0.01745,0.02960,0.04979,0.08258,0.14473,0.28499,0.66394
0.00255,0.01659,0.04423,0.08871,0.15550,0.25832,0.39715,0.58085,0.79174,0.96162
0.00922,0.02799,0.05009,0.07609,0.10767,0.15024,0.20576,0.28804,0.42554,0.69638
0.00258,0.01179,0.02633,0.04708,0.07648,0.12191,0.18879,0.29836,0.49072,0.81626
0.01385,0.11456,0.29802,0.50470,0.68337,0.82051,0.90638,0.95874,0.98706,0.99858
0.16958,0.65421,0.86166,0.93744,0.96952,0.98540,0.99307,0.99711,0.99912,0.99990
0.07155,0.15030,0.21627,0.27690,0.33648,0.40176,0.47071,0.55240,0.65815,0.81547
0.06761,0.16175,0.24575,0.32400,0.40020,0.48156,0.56391,0.65544,0.76257,0.89525
0.21585,0.35587,0.44510,0.51356,0.57194,0.62838,0.68152,0.73798,0.80351,0.89139
0.14346,0.40486,0.59022,0.71456,0.80081,0.86590,0.91205,0.94743,0.97446,0.99359
0.20709,0.33515,0.41751,0.48159,0.53708,0.59167,0.64409,0.70109,0.76932,0.86553
0.03564,0.13383,0.24940,0.36874,0.48649,0.60576,0.71364,0.81416,0.90404,0.97524
0.06915,0.30555,0.53271,0.69688,0.80749,0.88443,0.93316,0.96570,0.98648,0.99769
0.15129,0.35050,0.49400,0.60177,0.68725,0.76164,0.82290,0.87793,0.92863,0.97524
0.01588,0.09119,0.21068,0.35434,0.50447,0.65379,0.77792,0.87809,0.95039,0.99168
0.00132,0.00701,0.01700,0.03238,0.05563,0.09396,0.15439,0.26101,0.46377,0.82173
0.14039,0.23773,0.30600,0.36267,0.41457,0.46843,0.52305,0.58598,0.66677,0.79258
0.07885,0.30094,0.50542,0.65897,0.76937,0.85205,0.90861,0.94949,0.97808,0.99556
0.16691,0.36939,0.50985,0.61361,0.69533,0.76635,0.82498,0.87800,0.92743,0.97393
0.04557,0.15619,0.27655,0.39478,0.50770,0.61983,0.72049,0.81476,0.90083,0.97239
0.20898,0.44663,0.59470,0.69506,0.76877,0.82905,0.87615,0.91659,0.95233,0.98388
0.10126,0.41948,0.66144,0.80260,0.88400,0.93457,0.96399,0.98237,0.99340,0.99897
0.02941,0.10952,0.20654,0.31144,0.42071,0.53835,0.65187,0.76490,0.87320,0.96546
0.35101,0.56780,0.67872,0.74987,0.80185,0.84526,0.88058,0.91277,0.94390,0.97612
0.02269,0.10217,0.21038,0.33276,0.46048,0.59361,0.71427,0.82392,0.91636,0.98172
0.02323,0.15156,0.34450,0.53789,0.69707,0.81979,0.89994,0.95220,0.98322,0.99773
0.02107,0.06415,0.11301,0.16748,0.22933,0.30564,0.39434,0.50691,0.65645,0.85884
0.02937,0.07639,0.12407,0.17394,0.22827,0.29354,0.36856,0.46458,0.59776,0.80242
0.01425,0.05066,0.09695,0.15231,0.21837,0.30286,0.40317,0.53064,0.69459,0.89356
0.00059,0.00582,0.01965,0.04728,0.09743,0.19015,0.33806,0.55838,0.81229,0.97733
