0.26803,0.58756,0.74668,0.83435,0.88855,0.92657,0.95232,0.97153,0.98604,0.99637
0.01777,0.10865,0.25281,0.41791,0.57774,0.72279,0.83246,0.91337,0.96696,0.99495
0.06667,0.11554,0.15288,0.18632,0.21925,0.25617,0.29694,0.34891,0.42538,0.57517
0.04901,0.14008,0.23171,0.32195,0.41198,0.50831,0.60402,0.70602,0.81639,0.93358
0.05611,0.12418,0.18419,0.24133,0.29910,0.36406,0.43439,0.51969,0.63274,0.80427
0.21804,0.37603,0.47653,0.55230,0.61550,0.67503,0.72939,0.78507,0.84657,0.92263
0.04593,0.10980,0.16948,0.22823,0.28899,0.35840,0.43430,0.52664,0.64797,0.82504
0.00872,0.02921,0.05490,0.08619,0.12503,0.17797,0.24700,0.34752,0.50698,0.77852
0.37044,0.68815,0.81742,0.88291,0.92180,0.94853,0.96645,0.97981,0.98994,0.99730
0.00400,0.01913,0.04343,0.07802,0.12611,0.19749,0.29560,0.43891,0.64554,0.89831
0.00216,0.00840,0.01725,0.02917,0.04545,0.07017,0.10684,0.16992,0.29797,0.62375
0.00161,0.01012,0.02670,0.05372,0.09575,0.16493,0.26921,0.43256,0.67163,0.92822
0.18707,0.37860,0.50640,0.60099,0.67671,0.74418,0.80170,0.85581,0.90905,0.96359
0.00033,0.00292,0.00940,0.02203,0.04515,0.09028,0.17239,0.33096,0.61540,0.93483
0.37838,0.53909,0.62392,0.68217,0.72800,0.76946,0.80628,0.84338,0.88423,0.93621
0.01750,0.09879,0.22477,0.37253,0.52322,0.66980,0.78945,0.88476,0.95307,0.99206
0.00348,0.01340,0.02735,0.04585,0.07070,0.10749,0.16013,0.24578,0.40278,0.72415
0.07400,0.28664,0.48815,0.64325,0.75684,0.84308,0.90267,0.94605,0.97654,0.99524
0.21070,0.38626,0.49900,0.58279,0.65116,0.71383,0.76923,0.82379,0.88093,0.94578
0.30147,0.53042,0.65403,0.73424,0.79274,0.84114,0.87995,0.91462,0.94717,0.97913
0.30298,0.77208,0.91044,0.95806,0.97860,0.98919,0.99457,0.99758,0.99919,0.99990
0.00054,0.00567,0.01975,0.04854,0.10165,0.20062,0.35759,0.58504,0.83268,0.98132
0.19366,0.43648,0.59177,0.69700,0.77362,0.83544,0.88293,0.92289,0.95726,0.98635
0.06386,0.30404,0.54133,0.71054,0.82138,0.89599,0.94165,0.97107,0.98909,0.99828
0.00518,0.04443,0.13053,0.26259,0.42747,0.61020,0.76647,0.88617,0.96174,0.99557
0.22768,0.73140,0.89949,0.95557,0.97854,0.98976,0.99514,0.99797,0.99938,0.99993
0.11077,0.20992,0.28496,0.34949,0.40969,0.47273,0.53665,0.60959,0.70077,0.83320
0.34606,0.50945,0.59836,0.66028,0.70939,0.75405,0.79384,0.83398,0.87814,0.93396
0.07153,0.16077,0.23777,0.30882,0.37808,0.45270,0.52950,0.61714,0.72412,0.86715
0.00075,0.00668,0.02128,0.04910,0.09779,0.18534,0.32318,0.53141,0.78579,0.97049
