0.32265,0.40814,0.41002,0.42450,0.46100,0.53200,0.64518,0.81446,0.97681,1.00000
0.36845,0.38548,0.38695,0.39466,0.41033,0.43816,0.48189,0.55729,0.70184,0.96046
0.35622,0.39461,0.39899,0.41987,0.46138,0.53399,0.64269,0.80091,0.96522,1.00000
0.37498,0.39517,0.44365,0.50890,0.58907,0.68996,0.80061,0.91322,0.98870,1.00000
0.37335,0.43840,0.44942,0.49519,0.58107,0.71653,0.87113,0.98120,0.99997,1.00000
0.34291,0.44758,0.45047,0.45563,0.47436,0.51597,0.58878,0.71599,0.90820,0.99996
0.24381,0.41735,0.42266,0.43112,0.46281,0.53416,0.65672,0.84199,0.98976,1.00000
0.16248,0.43609,0.46808,0.46964,0.47456,0.49726,0.55134,0.66761,0.88313,0.99998
0.28238,0.45404,0.45936,0.46692,0.49585,0.56092,0.67187,0.84058,0.98646,1.00000
0.38377,0.41934,0.42077,0.43066,0.45269,0.49337,0.55806,0.66676,0.84608,0.99827
0.37325,0.37832,0.40114,0.44027,0.49526,0.57396,0.67563,0.80871,0.95032,0.99995
0.25692,0.44343,0.45638,0.45754,0.46805,0.49926,0.56220,0.68449,0.89171,0.99997
0.35136,0.38101,0.38296,0.39428,0.41814,0.46132,0.52964,0.64475,0.83606,0.99825
0.38315,0.41444,0.43354,0.48824,0.57996,0.71628,0.86721,0.97753,0.99991,1.00000
0.39200,0.45237,0.45426,0.46834,0.50083,0.56114,0.65460,0.79614,0.95745,1.00000
0.00188,0.00848,0.01886,0.03373,0.05502,0.08852,0.13940,0.22733,0.39807,0.75023
0.02282,0.12894,0.28455,0.45172,0.60600,0.74169,0.84277,0.91738,0.96757,0.99474
0.13806,0.31676,0.45020,0.55460,0.64072,0.71865,0.78533,0.84763,0.90762,0.96603
0.01203,0.05733,0.12571,0.21327,0.31825,0.44563,0.58058,0.72297,0.86054,0.96856
0.00116,0.00653,0.01636,0.03192,0.05596,0.09629,0.16075,0.27519,0.49002,0.84488
0.00015,0.00137,0.00450,0.01075,0.02254,0.04663,0.09401,0.19968,0.45077,0.88363
0.02710,0.08945,0.16168,0.24072,0.32681,0.42639,0.53233,0.65171,0.78603,0.92835
0.23179,0.63635,0.81763,0.89967,0.94201,0.96714,0.98159,0.99071,0.99635,0.99937
0.06265,0.14736,0.22323,0.29479,0.36562,0.44278,0.52280,0.61443,0.72601,0.87265
0.11425,0.36741,0.56514,0.70171,0.79643,0.86678,0.91540,0.95142,0.97769,0.99496
0.03943,0.09455,0.14685,0.19921,0.25434,0.31866,0.39073,0.48101,0.60439,0.79537
0.00009,0.00088,0.00295,0.00719,0.01534,0.03242,0.06724,0.14979,0.37208,0.85106
0.03042,0.11141,0.20834,0.31246,0.42058,0.53691,0.64935,0.76178,0.87034,0.96406
0.00234,0.01893,0.05622,0.12026,0.21792,0.36221,0.53651,0.72652,0.89134,0.98539
0.30718,0.63292,0.78102,0.85902,0.90604,0.93850,0.96024,0.97634,0.98842,0.99700
