0.61446,1.36640
1.66988,0.54874
1.15761,-1.34061
1.58520,-0.57344
1.96698,0.27778
1.30774,-0.79464
1.25168,1.39491
0.60808,1.33514
0.90266,1.04520
1.24982,-0.08303
1.51884,1.02443
1.70561,-1.10667
1.07141,-0.57380
0.59890,-0.11101
0.93222,0.72554
1.86439,-0.04252
0.82008,-1.08937
1.17819,-0.46939
1.89681,-0.52672
0.53735,-0.59874
1.40082,-1.00350
1.92519,-0.25529
0.84545,-0.15564
1.32273,0.82470
1.86369,0.88917
0.69975,0.06717
1.28512,-0.11811
1.62561,0.83464
1.50352,1.16187
1.20163,0.52476
0.80727,0.90144
1.23615,1.31733
1.05858,-1.37803
1.21610,1.12702
1.04884,-0.67031
1.75688,-0.07271
1.65297,0.89028
0.97099,0.65173
1.35894,-1.05856
0.91407,0.47624
1.17926,-1.29224
1.02947,-0.42879
1.48610,0.93849
1.05553,-0.21689
1.18864,0.29956
1.57899,0.68448
1.11949,0.96368
1.85963,0.78155
0.77068,-1.47857
1.61168,-0.23923
1.13356,-0.11059
1.13968,-1.33350
1.45157,0.12433
1.28436,0.32331
1.12233,0.98536
0.50214,1.32543
0.63839,-1.11556
1.56409,-0.80871
1.28652,0.47748
1.54424,-1.10258
