0.00006,0.00061,0.00213,0.00538,0.01185,0.02589,0.05563,0.12973,0.34450,0.84697
0.03756,0.16121,0.31089,0.45829,0.59186,0.71312,0.80992,0.88877,0.94938,0.98929
0.01671,0.15314,0.39063,0.61959,0.78366,0.88957,0.94713,0.97850,0.99384,0.99942
0.00547,0.03541,0.09204,0.17644,0.28922,0.43593,0.59478,0.75623,0.89546,0.98280
0.00069,0.00447,0.01204,0.02481,0.04564,0.08247,0.14452,0.26076,0.48927,0.86102
0.01906,0.04991,0.08211,0.11694,0.15637,0.20599,0.26639,0.34962,0.47793,0.71226
0.00119,0.01256,0.04328,0.10332,0.20434,0.36403,0.56059,0.76470,0.92039,0.99199
0.39674,0.54877,0.62826,0.68291,0.72612,0.76545,0.80069,0.83659,0.87676,0.92936
0.04641,0.12333,0.19891,0.27398,0.35076,0.43614,0.52547,0.62729,0.74814,0.89569
0.13092,0.37704,0.56025,0.68796,0.77915,0.84951,0.90033,0.93988,0.97051,0.99249
0.00102,0.00758,0.02197,0.04736,0.08945,0.16255,0.27719,0.45910,0.71387,0.94925
0.01897,0.04814,0.07800,0.11001,0.14608,0.19144,0.24681,0.32376,0.44472,0.67686
0.00444,0.03745,0.11034,0.22564,0.37732,0.55755,0.72380,0.86027,0.95152,0.99419
0.00106,0.01134,0.03946,0.09518,0.19060,0.34518,0.54130,0.75133,0.91542,0.99155
0.36840,0.58930,0.69906,0.76814,0.81788,0.85892,0.89193,0.92170,0.95014,0.97911
0.01224,0.06262,0.14134,0.24238,0.36121,0.49987,0.63854,0.77444,0.89429,0.97855
0.36840,0.52016,0.60166,0.65854,0.70398,0.74570,0.78335,0.82197,0.86546,0.92281
0.02174,0.07562,0.14114,0.21555,0.29918,0.39876,0.50749,0.63273,0.77583,0.92723
0.21899,0.35707,0.44465,0.51180,0.56911,0.62463,0.67706,0.73299,0.79829,0.88686
0.00024,0.00248,0.00860,0.02132,0.04578,0.09556,0.18875,0.36887,0.67104,0.95471
0.32366,0.65839,0.80246,0.87558,0.91850,0.94750,0.96656,0.98042,0.99061,0.99765
0.13832,0.62064,0.85003,0.93404,0.96879,0.98551,0.99334,0.99732,0.99923,0.99992
0.00148,0.01111,0.03219,0.06888,0.12799,0.22555,0.36624,0.56243,0.79183,0.96653
0.00438,0.03716,0.10985,0.22518,0.37717,0.55789,0.72448,0.86096,0.95193,0.99428
0.07502,0.16868,0.24895,0.32245,0.39351,0.46939,0.54671,0.63391,0.73881,0.87619
0.05342,0.10570,0.14933,0.19026,0.23175,0.27917,0.33210,0.39958,0.49711,0.67428
0.01741,0.08771,0.19204,0.31651,0.45061,0.59229,0.72013,0.83369,0.92534,0.98535
0.03227,0.07633,0.11841,0.16116,0.20705,0.26192,0.32537,0.40823,0.52859,0.73538
0.00825,0.05426,0.13890,0.25677,0.39891,0.56041,0.71006,0.83987,0.93649,0.99026
0.00336,0.01273,0.02578,0.04301,0.06608,0.10025,0.14925,0.22954,0.37940,0.70075
0.00740,0.03423,0.07548,0.13120,0.20370,0.30232,0.42331,0.57585,0.75773,0.93700
0.10053,0.52737,0.79267,0.90452,0.95375,0.97821,0.98987,0.99589,0.99880,0.99988
0.05285,0.20784,0.37532,0.52524,0.65120,0.75907,0.84169,0.90732,0.95730,0.99060
0.03980,0.08441,0.12390,0.16236,0.20253,0.24967,0.30361,0.37405,0.47825,0.67091
0.16721,0.32837,0.44048,0.52791,0.60170,0.67115,0.73385,0.79661,0.86313,0.93886
0.14360,0.45138,0.65841,0.78304,0.86071,0.91363,0.94767,0.97136,0.98757,0.99744
0.02649,0.11392,0.22791,0.35257,0.47931,0.60876,0.72453,0.82913,0.91763,0.98136
0.02969,0.15071,0.31256,0.47628,0.62229,0.74904,0.84392,0.91536,0.96517,0.99382
0.01964,0.07045,0.13380,0.20700,0.29041,0.39086,0.50150,0.62964,0.77604,0.92911
0.02060,0.11090,0.24436,0.39486,0.54357,0.68491,0.79869,0.88895,0.95403,0.99194
0.13172,0.36267,0.53589,0.66043,0.75252,0.82621,0.88142,0.92603,0.96213,0.98962
0.02707,0.13601,0.28470,0.44083,0.58614,0.71786,0.82050,0.90054,0.95814,0.99234
0.01516,0.10145,0.24701,0.41856,0.58539,0.73470,0.84452,0.92260,0.97194,0.99608
0.02110,0.05168,0.08217,0.11431,0.15009,0.19460,0.24846,0.32277,0.43914,0.66438
0.00324,0.01160,0.02280,0.03726,0.05636,0.08439,0.12453,0.19091,0.31926,0.62862
0.01123,0.04907,0.10393,0.17401,0.26001,0.36950,0.49430,0.63968,0.79962,0.94771
0.22317,0.64552,0.83030,0.91020,0.94980,0.97247,0.98506,0.99273,0.99728,0.99957
0.02568,0.07089,0.11875,0.17006,0.22689,0.29594,0.37579,0.47794,0.61787,0.82394
0.00587,0.02864,0.06517,0.11617,0.18457,0.28046,0.40163,0.55858,0.74950,0.93725
0.00134,0.00752,0.01882,0.03663,0.06397,0.10941,0.18089,0.30447,0.52559,0.86264
0.01822,0.14652,0.36091,0.57590,0.74231,0.85937,0.92838,0.96892,0.99034,0.99895
0.32697,0.63147,0.77086,0.84687,0.89438,0.92840,0.95205,0.97027,0.98463,0.99559
0.00598,0.03371,0.08203,0.15164,0.24460,0.36971,0.51518,0.68004,0.84485,0.96931
0.30882,0.53605,0.65768,0.73646,0.79394,0.84158,0.87987,0.91419,0.94656,0.97864
0.00489,0.02163,0.04713,0.08218,0.12961,0.19848,0.29170,0.42709,0.62519,0.88251
0.03116,0.07563,0.11884,0.16312,0.21090,0.26818,0.33443,0.42069,0.54484,0.75281
0.00950,0.08465,0.23724,0.43190,0.62056,0.77868,0.88330,0.94872,0.98418,0.99834
0.00254,0.01007,0.02091,0.03557,0.05563,0.08599,0.13064,0.20603,0.35261,0.68519
0.09716,0.46938,0.73200,0.86242,0.92741,0.96302,0.98151,0.99186,0.99735,0.99968
0.00288,0.01109,0.02267,0.03811,0.05901,0.09028,0.13574,0.21156,0.35694,0.68339
