0.36957,0.45940,0.46109,0.47139,0.49984,0.55671,0.64886,0.79307,0.95930,1.00000
0.37369,0.39628,0.45006,0.52219,0.61001,0.71817,0.83162,0.93692,0.99446,1.00000
0.41287,0.42713,0.43922,0.47099,0.52315,0.60427,0.71344,0.85371,0.97748,1.00000
0.20973,0.40043,0.41968,0.42044,0.42515,0.44399,0.48712,0.58095,0.78304,0.99853
0.38100,0.41228,0.42909,0.47881,0.56341,0.69216,0.84251,0.96677,0.99974,1.00000
0.29277,0.43966,0.44330,0.45265,0.48406,0.55178,0.66508,0.83594,0.98524,1.00000
0.00082,0.00807,0.02695,0.06395,0.12903,0.24311,0.41053,0.63207,0.85401,0.98297
0.22705,0.35975,0.44292,0.50661,0.56111,0.61418,0.66467,0.71909,0.78365,0.87387
0.02130,0.10557,0.22586,0.36238,0.50162,0.64061,0.75943,0.86013,0.93827,0.98802
0.00040,0.00410,0.01409,0.03450,0.07268,0.14670,0.27384,0.48530,0.76582,0.97093
0.10800,0.25146,0.36710,0.46450,0.55050,0.63359,0.70942,0.78500,0.86309,0.94592
0.00132,0.00646,0.01506,0.02789,0.04691,0.07785,0.12651,0.21373,0.38982,0.75923
0.07989,0.45156,0.73293,0.86951,0.93444,0.96825,0.98490,0.99373,0.99811,0.99980
0.05125,0.11166,0.16495,0.21607,0.26830,0.32789,0.39359,0.47523,0.58732,0.76808
0.03659,0.15192,0.29123,0.43101,0.56134,0.68372,0.78504,0.87068,0.93918,0.98646
0.01520,0.09894,0.23886,0.40489,0.56909,0.71938,0.83266,0.91517,0.96859,0.99546
0.00427,0.02564,0.06499,0.12449,0.20798,0.32658,0.47246,0.64689,0.82873,0.96744
0.02474,0.09762,0.19035,0.29405,0.40480,0.52617,0.64452,0.76260,0.87471,0.96750
0.11673,0.25934,0.37101,0.46415,0.54630,0.62600,0.69941,0.77360,0.85198,0.93846
0.37934,0.73100,0.85794,0.91580,0.94740,0.96756,0.98015,0.98888,0.99497,0.99886
0.28659,0.59042,0.74069,0.82541,0.87925,0.91813,0.94527,0.96620,0.98265,0.99510
0.00758,0.03206,0.06775,0.11477,0.17555,0.25911,0.36484,0.50611,0.69212,0.90703
0.03861,0.12467,0.21902,0.31602,0.41479,0.52092,0.62520,0.73320,0.84402,0.95047
0.00098,0.00813,0.02487,0.05558,0.10755,0.19794,0.33573,0.53839,0.78395,0.96800
0.00017,0.00122,0.00355,0.00776,0.01511,0.02924,0.05583,0.11494,0.27420,0.73531
0.02272,0.06982,0.12322,0.18242,0.24901,0.33010,0.42274,0.53759,0.68523,0.87543
0.28914,0.67714,0.83460,0.90597,0.94374,0.96689,0.98071,0.98980,0.99574,0.99917
0.14219,0.33316,0.47417,0.58217,0.66921,0.74603,0.81008,0.86825,0.92245,0.97286
0.01755,0.06903,0.13706,0.21779,0.31057,0.42157,0.54111,0.67396,0.81577,0.94840
0.16288,0.40266,0.56725,0.68150,0.76507,0.83212,0.88296,0.92489,0.95991,0.98809
