0.28612,0.45850,0.46715,0.46989,0.48587,0.52702,0.60409,0.74218,0.93653,1.00000
0.15489,0.41804,0.44572,0.44679,0.45431,0.48345,0.54892,0.68409,0.91086,1.00000
0.07425,0.38881,0.44397,0.44929,0.45129,0.46789,0.51537,0.62901,0.86330,0.99999
0.43161,0.44421,0.45396,0.48005,0.52306,0.59042,0.68323,0.81146,0.95313,0.99998
0.29835,0.43378,0.44639,0.44688,0.45010,0.46277,0.49148,0.55384,0.69763,0.97524
0.41216,0.46112,0.47615,0.52748,0.61712,0.75041,0.89246,0.98547,0.99997,1.00000
0.29549,0.44881,0.45222,0.46400,0.50111,0.57885,0.70418,0.87699,0.99391,1.00000
0.38068,0.45736,0.46188,0.48919,0.54685,0.64697,0.78370,0.93217,0.99837,1.00000
0.40815,0.45517,0.45767,0.47329,0.50675,0.56675,0.65777,0.79413,0.95277,0.99999
0.36784,0.44288,0.44447,0.45663,0.48732,0.54666,0.64124,0.78798,0.95731,1.00000
0.30511,0.45271,0.45836,0.46259,0.48165,0.52703,0.60876,0.75067,0.94169,1.00000
0.36513,0.40926,0.41476,0.44016,0.49009,0.57606,0.69994,0.86243,0.98736,1.00000
0.38895,0.40395,0.42631,0.47866,0.56094,0.68154,0.82294,0.95165,0.99895,1.00000
0.41772,0.46079,0.46563,0.48862,0.53374,0.61054,0.71983,0.86390,0.98390,1.00000
0.36274,0.43601,0.44288,0.47809,0.54882,0.66760,0.81966,0.95904,0.99968,1.00000
0.36598,0.40896,0.40999,0.41802,0.43761,0.47528,0.53689,0.64344,0.82730,0.99767
0.33794,0.41744,0.42041,0.44157,0.48959,0.57794,0.70962,0.88034,0.99324,1.00000
0.27031,0.42672,0.43265,0.43753,0.45903,0.51006,0.60207,0.76006,0.95566,1.00000
0.24216,0.43754,0.44562,0.45106,0.47637,0.53724,0.64592,0.82012,0.98322,1.00000
0.37454,0.37932,0.40068,0.43667,0.48689,0.55871,0.65243,0.77936,0.92921,0.99975
