1.32620,-0.37920
1.56222,0.50440
0.93636,-0.48045
1.26624,0.21838
1.83942,-0.52258
1.84444,-0.16456
0.68838,-1.31541
0.81086,-0.77197
0.57720,1.41481
1.16121,-0.80825
0.54481,0.57443
1.18525,0.45143
1.47372,0.67182
0.91773,-0.07473
1.51438,0.28999
1.38629,-1.29909
0.53597,-1.28231
1.33828,-0.90307
0.88888,-1.04442
1.12265,-1.19969
0.92529,-1.11212
1.53971,0.15983
1.16068,-0.93656
0.73530,1.35630
1.31697,0.54484
1.67047,0.12306
0.95955,0.62154
0.83294,-0.70834
1.08196,1.28018
1.90458,1.01758
1.96399,0.67896
1.50858,-0.05928
1.85425,1.02631
1.76863,0.73426
1.06699,0.48098
0.63833,1.24193
1.48012,0.40100
1.33676,-0.40218
1.04235,0.15853
0.83758,-0.91086
1.10978,-0.92378
1.20341,0.67701
0.90385,0.85481
0.93769,1.41630
1.18653,1.05291
1.79080,0.13078
1.37938,-1.23063
0.92523,-0.03338
0.91697,1.28381
1.18193,0.86285
0.80812,-0.04472
0.80207,-0.13416
1.27105,-0.84604
0.63084,-0.96836
1.22538,-1.27913
1.04326,1.17718
1.56153,0.42053
1.62012,-1.07000
1.53664,-0.25762
1.53377,-1.35267
