0.12943,0.38840,0.43077,0.43559,0.43649,0.44601,0.47535,0.54954,0.73426,0.99638
0.36729,0.37197,0.38170,0.40286,0.43565,0.48624,0.55788,0.66798,0.83803,0.99571
0.15388,0.40771,0.44611,0.45004,0.45118,0.46147,0.49168,0.56616,0.74678,0.99641
0.32353,0.41654,0.42061,0.42253,0.43242,0.45708,0.50348,0.59314,0.77222,0.99448
0.37690,0.40295,0.41270,0.44443,0.50061,0.59194,0.71748,0.87412,0.98854,1.00000
0.39053,0.40046,0.44384,0.51510,0.61068,0.73428,0.86209,0.96449,0.99911,1.00000
0.20151,0.43843,0.46165,0.46254,0.46913,0.49431,0.55045,0.66697,0.87935,0.99996
0.33732,0.44770,0.45113,0.45562,0.47312,0.51297,0.58367,0.70884,0.90255,0.99995
0.42950,0.44824,0.45324,0.47102,0.50316,0.55637,0.63396,0.75136,0.91123,0.99970
0.40197,0.44064,0.44945,0.48251,0.54311,0.64163,0.77222,0.91794,0.99632,1.00000
0.28463,0.46143,0.46842,0.47333,0.49584,0.54953,0.64506,0.80199,0.97209,1.00000
0.38936,0.42798,0.43101,0.44745,0.48124,0.54103,0.63178,0.77010,0.94061,0.99999
0.40079,0.40800,0.42837,0.46993,0.53221,0.62352,0.73955,0.87748,0.98425,1.00000
0.40961,0.44460,0.45038,0.47444,0.52000,0.59649,0.70520,0.85075,0.97956,1.00000
0.26436,0.43442,0.43918,0.44843,0.48149,0.55433,0.67681,0.85613,0.99143,1.00000
0.01611,0.12446,0.31132,0.51461,0.68764,0.82050,0.90468,0.95701,0.98607,0.99838
0.00527,0.02726,0.06395,0.11640,0.18783,0.28876,0.41614,0.57883,0.77013,0.94654
0.12288,0.29972,0.43759,0.54722,0.63806,0.72000,0.78951,0.85350,0.91373,0.97002
0.04577,0.12670,0.20783,0.28872,0.37110,0.46173,0.55497,0.65864,0.77723,0.91344
0.08121,0.26905,0.44129,0.58095,0.69187,0.78434,0.85487,0.91181,0.95687,0.98929
0.10428,0.23592,0.34228,0.43328,0.51530,0.59651,0.67275,0.75125,0.83581,0.93104
0.36232,0.59936,0.71523,0.78629,0.83616,0.87623,0.90758,0.93500,0.96024,0.98452
0.11204,0.36913,0.57081,0.70893,0.80357,0.87296,0.92027,0.95482,0.97961,0.99553
0.03316,0.06842,0.09942,0.12973,0.16165,0.19963,0.24394,0.30345,0.39570,0.58371
0.12785,0.39148,0.58673,0.71784,0.80748,0.87366,0.91936,0.95333,0.97830,0.99497
0.01651,0.05584,0.10397,0.16013,0.22590,0.30875,0.40605,0.52904,0.68788,0.88589
0.00305,0.01972,0.05229,0.10396,0.17992,0.29322,0.43962,0.62259,0.81896,0.96752
0.00134,0.00938,0.02626,0.05510,0.10149,0.17949,0.29759,0.47811,0.72291,0.94856
0.01307,0.07804,0.18594,0.32187,0.47047,0.62450,0.75688,0.86612,0.94582,0.99112
0.00513,0.03181,0.08130,0.15515,0.25559,0.39097,0.54551,0.71354,0.87028,0.97713
